MarkLancasterMK,4
MPritchardMP,3
TulipSiddiq,18
murrisonMP,5
sajidjavid,6
annaturley,45
IvanLewis_MP,10
leicesterliz,19
TasminaSheikh,209
johnredwood,8
KatyClarkMP,4
RobFlelloMP,4
ChrisWhite_MP,11
MichaelMcCannMP,25
CPJElmore,18
KellyTolhurst,7
EricPickles,36
margarethodge,7
CarolineFlintMP,28
joswinson,36
Jochurchill4,5
damiangreenmp,6
AnneMcGuireMP,11
BlaenauGwentMP,4
lucyallan,16
DianaJohnsonMP,36
nickhurdmp,9
IainWrightMP,2
nickdebois,49
vickyfoxcroft,11
stephenctimms,8
nickherbertmp,4
wesstreeting,83
StephenLloydEBN,1
vincecable,4
Andrew4Pendle,13
spellar,21
MikeGapes,122
amandamilling,7
morton_wendy,1
EilidhWhiteford,30
Mark4WyreForest,11
ACunninghamMP,12
pow_rebecca,3
karinsmyth,15
Mark_Spencer,1
HannahB4LiviMP,44
AlecShelbrooke,97
andrealeadsom,8
tomgreatrexmp,25
JulianSmithMP,1
DeidreBrock,84
FrankRoyMP,6
SadiqKhan,79
MGreenwoodWW,28
JDjanogly,5
ChiOnwurah,28
jessicamordenmp,5
heidi_mp,15
LilianGreenwood,21
DavidCrausby,3
JasonMcCartney,61
PhilWilsonMP,12
JamesCleverly,9
MadeleineMoon,2
HuddlestonNigel,9
DanielZeichner,13
johnleechmcr,18
SimonWrightMP,6
tessamunt,25
AngelaRayner,34
jessphillips,20
craig4nwarks,14
rosie4westlancs,2
gregknightmp,2
BarryGardiner,7
lisacameronsnp,165
PaulFlynnMP,17
annietrev,28
AlunCairns,16
DavidNuttallMP,1
karen__bradley,5
neil_parish,5
Harry4BH,7
RupaHuq,14
LiamByrneMP,14
MartinChelt,11
willquince,20
SheilaGilmoreMP,1
Helen_Whately,2
carolynharris24,6
David_Cameron,2
conormurphymp,1
AlexChalkChelt,6
jeremycorbyn,1
stevewebb1,2
FitzMP,4
normanlamb,5
ChriswMP,76
mariacaulfield,4
VictoriaPrentis,1
jreedmp,71
DavidHansonMP,16
GrahamJones_MP,25
Maria_MillerMP,3
AVMitchell2010,2
labourlewis,51
Jo_Cox1,24
AndrewGeorgeLD,2
RachelReevesMP,25
ShabanaMahmood,3
William_Bain,10
EmmaReynoldsMP,51
peterkyle,5
kevin_j_foster,15
ericjoyce,3
RichardBenyonMP,17
MaryRobinson01,1
patel4witham,15
HighPeakAndrew,3
SimonDanczuk,12
MichelleThomson,111
CatMcKinnellMP,17
GutoBebb,4
JulieElliottMP,8
edballsmp,22
VotePursglove,5
StephenGethins,42
RobertJenrick,3
Craig4CardiffN,11
backborwick,5
JWoodcockMP,20
DAlexanderMP,6
DerekThomas2015,2
WSW_Labour,3
YasminQureshiMP,4
TristramHuntMP,101
nsoamesmp,5
BorisJohnson,2
JohnGlenMP,1
DougChapmanSNP,79
StewartHosieMP,31
Richard4Watford,2
julianhuppert,133
Thomas_Docherty,5
Michael_Ellis1,4
iainastewart,3
matthancockmp,4
angelasmithmp,16
kirstenoswald,92
kevinhollinrake,4
HelenGoodmanMP,10
GuyOpperman,11
JohnHealey_MP,2
DavidWardMP,1
ChrisLawSNP,102
DavidLammy,28
PhilBoswellSNP,216
PennyMordauntMP,5
StephenTwigg,6
