HelenJonesMP,100.0
CherylGillanMP,76.92308
IrrancaDaviesMP,71.42857
MrJohnNicolson,10.97561
drewhendrySNP,78.84615
LizMcInnesMP,71.42857
GwynneMP,86.53847
grahamstuart,100.0
AndyLoveMP,100.0
NickyMorgan01,40.0
Owen_PatersonMP,0.0
OnnMel,84.61539
GRobinsonDUP,0.0
TomTugendhat,100.0
AndyMcDonaldMP,0.0
alisonseabeck,100.0
HelenGrantMP,100.0
Jesse_Norman,70.0
EstherMcVeyMP,0.0
YvetteCooperMP,75.0
jon_trickett,75.0
alisonthewliss,92.4812
robertsymsMP,100.0
JakeBerry,100.0
CatherineWest1,100.0
PGibsonSNP,55.10204
swilliamsmp,53.846157
RachaelMaskell,100.0
FlickD,100.0
KeeleyMP,92.68293
RobWilson_RDG,70.12987
RobertBuckland,41.025642
AnneMiltonMP,100.0
MarcusFysh,100.0
cathyjamieson,43.75
Mark_J_Harper,0.0
mark4ceredigion,47.368423
helenhayes_,71.42857
georgegalloway,95.7672
NicDakinMP,72.72727
LucyMPowell,80.769226
GloriaDePiero,92.30769
MickeyBrady4MP,33.333336
CLeslieMP,69.565216
Tobias_Ellwood,0.0
tracey_crouch,100.0
duncanhames,60.000004
stephen_gilbert,84.61539
SamGyimah,73.333336
mowat4ws,100.0
AnneMcLaughlin,83.63636
AnasSarwar,60.000004
EmmaLewellBuck,100.0
S_Hammond,70.0
TellRanil,100.0
olivercolvile,72.72727
MarkReckless,71.42857
dannyalexander,100.0
Bill_Esterson,94.117645
naomi_long,88.46153
BenPBradshaw,50.0
Dunne4Ludlow,50.0
SteveReedMP,66.66667
andrewpercy,88.88889
AlexSalmond,19.047619
RoryStewartUK,0.0
steve_mccabe,93.333336
JimHood_MP,80.0
agriffithsmp,88.88889
CharlieElphicke,41.666664
PaulBlomfieldMP,50.0
angelaeagle,89.28571
ben4ipswich,0.0
PatGlassMP,100.0
AdamAfriyie,50.0
DJWarburton,63.636364
meaglemp,82.0
sheryllmurray,10.0
AmberRuddhr,100.0
edvaizey,75.0
SeemaKennedy,0.0
AnnMcKechinMP,85.0
Geoffrey_Cox,100.0
drdanpoulter,50.0
telliott_UUP,100.0
_PaulMonaghan,25.666666
GrahamAllenMP,71.42857
nick_clegg,42.105263
GradySNP,23.504274
DouglasCarswell,89.47369
EdwardDaveyMP,100.0
PeterJLuff,100.0
pamela_nash,71.42857
tobyperkinsmp,55.813957
jimmurphymp,0.0
Keir_Starmer,25.0
neill_bob,83.33333
DamianCollins,13.333334
AndrewRosindell,66.66667
kitmalthouse,40.0
ChrisM4Chester,93.333336
JulieForBurnley,100.0
PeterBoneMP,100.0
grahamemorris,72.81553
GordonBanksMP,100.0
WalkerWorcester,94.44444
ChukaUmunna,74.07407
MaryMacleodMP,66.66667
ConorMcGinn,100.0
ChrisPincher,90.0
mikejwood,100.0
scullyp,80.0
JudithCummins,50.0
stroud_neil,100.0
GeraldJonesLAB,44.444447
andreajenkyns,86.04651
DavidJonesMP,28.57143
IanLaveryMP,100.0
Anna_Soubry,80.0
ChrisLeslieMP,100.0
Tell_Karen,100.0
AndrewBridgenMP,100.0
SteveBakerHW,85.71429
uxbridgewalrus,87.5
KevinBrennanMP,100.0
DawnButlerBrent,96.15385
HywelPlaidCymru,63.333332
RichardBurdenMP,32.258064
ChrisRuaneMP,100.0
charles_kennedy,33.333336
GemmaWDMP,100.0
nataliemcgarry,40.97222
alancampbellmp,39.39394
MegMunn01,100.0
heidiallen75,66.66667
OliverHealdMP,50.0
tpearce003,63.636364
NadineDorriesMP,40.0
Metcalfe_SBET,42.857143
JamesDuddridge,20.37037
GregHands,52.173912
RogMull,16.190477
PeteWishart,53.333336
FionaODonnellMP,63.15789
CarolineLucas,86.36364
gildernewmp,100.0
ianpaisleymp,60.000004
KarenPBuckMP,80.0
JennyChapman,83.33333
APMiller1949,100.0
GeorgeKerevan,48.258705
SueHayman1,81.818184
DLidington,0.0
JulieHillingMP,60.000004
DdeBK,0.0
justinmadders,100.0
LouHaigh,55.555557
Royston_Smith,87.5
nicolablackwood,0.0
AlistairBurtMP,41.666664
Y_FovargueMP,41.666664
SharonHodgsonMP,100.0
JennyWillott,82.051285
GarethThomasMP,50.0
NorwichChloe,44.444447
StewartMcDonald,55.465584
iswales,100.0
Stewart4Pboro,32.43243
davidtcdavies,15.625
GWilliamsonMP,0.0
RuthSmeeth,0.0
fionamacmp,75.0
mthroup,100.0
Debbie_abrahams,55.128204
spelmanc,100.0
LindsayHoyle_MP,50.0
LiamFoxMP,6.060606
BrandonLewis,57.5
nadhimzahawi,100.0
StuartAndrew,100.0
AndrewSelous,100.0
Meg_HillierMP,100.0
greggmcclymont,100.0
William_Wragg,100.0
davidburrowesmp,0.0
davidmackintosh,54.545456
Annette4MDNP,81.25
AlbertOwenMP,66.66667
marklazarowicz,83.33333
IanMurrayMP,72.72727
paulasherriff,70.0
margotjamesmp,100.0
adriansandersmp,66.66667
SDoughtyMP,45.833336
JonAshworth,64.70589
RichardGrahamMP,25.0
JackDromeyMP,21.052631
HackneyAbbott,62.5
LouiseEllman,75.0
KateOsamor,74.07407
hilarybennmp,50.0
AngusMacNeilSNP,87.5576
Peter_Dowd,100.0
IanCLucas,55.555557
NigelDoddsMP,100.0
bphillipsonMP,100.0
mikeweirsnp,64.10257
Vernon_CoakerMP,100.0
mattwarman,71.42857
thomasbrake,26.666668
annebegg,54.166668
ronniecowan,46.753246
markdurkan,0.0
grantshapps,25.0
MRitchieMP,100.0
cj_dinenage,100.0
JonathanPlaid,97.8355
Mike_Fabricant,51.724136
GeraintDaviesMP,100.0
IanMearnsMP,81.25
patmcfaddenmp,80.0
Simonhartmp,25.0
AnnClwyd,0.0
Mike4Eastleigh,100.0
mtpennycook,64.28571
PhilipDaviesMP,75.0
Rees4Neath,21.052631
Alison_McGovern,100.0
RichardBurgon,41.666664
robertabwMP,70.96774
Caroline_Ansell,60.000004
joanryanEnfield,79.48718
SuellaFernandes,100.0
KateGreenSU,54.545456
Pauline_Latham,100.0
bernardjenkin,81.818184
stevedouble,42.857143
NazShahBfd,86.666664
gavinshuker,100.0
Valerie_VazMP,100.0
SKinnock,100.0
HollyLynch5,100.0
MikeKaneMP,75.0
jreynoldsMP,88.88889
timfarron,78.57143
VirendraSharma,77.77778
RebeccaHarrisMP,100.0
Bob4Colchester,82.608696
tom_watson,28.57143
coyleneil,96.07843
BobBlackmanMP,82.35294
halfon4harlowMP,86.666664
MarkTamiMP,100.0
SarahChampionMP,91.30435
DesmondSwayne,0.0
JimMcGovernMP,100.0
marion53f,51.219513
PaulMaskeyMP,100.0
KerryMP,81.818184
lisanandy,50.0
InverclydeMP,50.0
SeemaMalhotra1,83.33333
karlmccartney,100.0
rushanaraali,63.636364
Steven4Stirling,66.26984
JoStevensLabour,68.0
JohnMannMP,33.333336
tania_mathias,66.66667
NickHarveyND,37.5
TomBlenkinsop,100.0
Ed_Miliband,0.0
DrPhillipLeeMP,0.0
GavinBarwellMP,50.0
JBrokenshire,0.0
claire4devizes,100.0
stephen_mosley,100.0
J_Donaldson_MP,100.0
IanAustinMP,100.0
RLong_Bailey,100.0
jc4southsuffolk,100.0
Margaret_Curran,81.818184
HugoSwire,0.0
julianknight15,77.77778
timloughton,85.71429
TommySheppard,52.499996
JTomlinsonMP,57.14286
MarkFieldMP,100.0
ZacGoldsmith,100.0
michelledonelan,84.61539
JonCruddas_1,0.0
frankfieldteam,0.0
Offord4Hendon,60.000004
KarlTurnerMP,95.30516
SimonKirbyMP,100.0
KevanJonesMP,44.444447
ArklessRichard,33.783783
CliveEfford,100.0
HarrietHarman,75.0
JackieDP,75.0
johnmcdonnellMP,100.0
HenrySmithMP,86.206894
stellacreasy,62.857143
AlasdairMcD_MP,50.0
Freeman_George,57.40741
danielbyles,81.48148
PaulBurstow,41.81818
hammersmithandy,83.33333
michaelmeacher,100.0
cmackinlay,85.71429
lucianaberger,45.0
AlokSharma_RDG,66.66667
Jeremy_Hunt,90.0
DanJarvisMP,0.0
chhcalling,37.5
GregMulholland1,71.42857
AlanBrownSNP,18.82353
carolinenokes,90.0
theresecoffey,88.88889
johnpughmp,72.72727
geraldhowarth,100.0
GordonMarsden,100.0
lynbrownmp,100.0
Byron_Davies,93.333336
acarmichaelmp,100.0
joannaccherry,93.593315
ben4bath,88.2353
mimsdavies,92.30769
JohnHowellMP,33.333336
EmilyThornberry,80.0
Michael4MDNP,85.71429
JeffSmithetc,92.0
AndySawfordMP,100.0
RogerWilliamsLD,100.0
Nus_Ghani,100.0
BWallaceMP,50.0
OwenThompson,86.666664
LSRPlaid,78.37838
PriskMark,88.88889
MartinJDocherty,63.636364
callum_mccaig,36.448597
BrendanOHaraSNP,33.333336
PeterNorthDevon,73.333336
BarrySheerman,91.17647
MarkLancasterMK,75.0
MPritchardMP,0.0
TulipSiddiq,72.22222
murrisonMP,80.0
sajidjavid,100.0
annaturley,97.77778
IvanLewis_MP,90.0
leicesterliz,10.526316
TasminaSheikh,47.368423
johnredwood,12.5
KatyClarkMP,25.0
RobFlelloMP,50.0
ChrisWhite_MP,72.72727
MichaelMcCannMP,100.0
CPJElmore,66.66667
KellyTolhurst,85.71429
EricPickles,22.222223
margarethodge,57.14286
CarolineFlintMP,96.42857
joswinson,97.22222
Jochurchill4,100.0
damiangreenmp,66.66667
AnneMcGuireMP,90.909096
BlaenauGwentMP,75.0
lucyallan,68.75
DianaJohnsonMP,38.88889
nickhurdmp,100.0
IainWrightMP,100.0
nickdebois,77.55102
vickyfoxcroft,81.818184
stephenctimms,100.0
nickherbertmp,75.0
wesstreeting,87.95181
StephenLloydEBN,0.0
vincecable,100.0
Andrew4Pendle,92.30769
spellar,42.857143
MikeGapes,99.18033
amandamilling,100.0
morton_wendy,100.0
EilidhWhiteford,76.666664
Mark4WyreForest,90.909096
ACunninghamMP,91.66667
pow_rebecca,100.0
karinsmyth,80.0
Mark_Spencer,100.0
HannahB4LiviMP,54.545456
AlecShelbrooke,20.618557
andrealeadsom,100.0
tomgreatrexmp,48.0
JulianSmithMP,100.0
DeidreBrock,70.2381
FrankRoyMP,100.0
SadiqKhan,39.240505
MGreenwoodWW,71.42857
JDjanogly,100.0
ChiOnwurah,57.14286
jessicamordenmp,100.0
heidi_mp,73.333336
LilianGreenwood,52.380955
DavidCrausby,100.0
JasonMcCartney,32.786884
PhilWilsonMP,91.66667
JamesCleverly,88.88889
MadeleineMoon,0.0
HuddlestonNigel,33.333336
DanielZeichner,69.230774
johnleechmcr,100.0
SimonWrightMP,100.0
tessamunt,84.0
AngelaRayner,35.294117
jessphillips,85.0
craig4nwarks,92.85714
rosie4westlancs,50.0
gregknightmp,50.0
BarryGardiner,100.0
lisacameronsnp,45.454548
PaulFlynnMP,52.941177
annietrev,67.85714
AlunCairns,81.25
DavidNuttallMP,0.0
karen__bradley,80.0
neil_parish,80.0
Harry4BH,71.42857
RupaHuq,92.85714
LiamByrneMP,50.0
MartinChelt,90.909096
willquince,75.0
SheilaGilmoreMP,0.0
Helen_Whately,50.0
carolynharris24,66.66667
David_Cameron,0.0
conormurphymp,100.0
AlexChalkChelt,100.0
jeremycorbyn,100.0
stevewebb1,50.0
FitzMP,50.0
normanlamb,100.0
ChriswMP,28.947369
mariacaulfield,75.0
VictoriaPrentis,100.0
jreedmp,97.1831
DavidHansonMP,81.25
GrahamJones_MP,92.0
Maria_MillerMP,0.0
AVMitchell2010,50.0
labourlewis,68.62746
Jo_Cox1,54.166668
AndrewGeorgeLD,100.0
RachelReevesMP,56.0
ShabanaMahmood,100.0
William_Bain,40.0
EmmaReynoldsMP,15.6862755
peterkyle,100.0
kevin_j_foster,40.0
ericjoyce,0.0
RichardBenyonMP,5.882353
MaryRobinson01,100.0
patel4witham,93.333336
HighPeakAndrew,66.66667
SimonDanczuk,33.333336
MichelleThomson,40.54054
CatMcKinnellMP,64.70589
GutoBebb,0.0
JulieElliottMP,100.0
edballsmp,36.363636
VotePursglove,40.0
StephenGethins,9.523809
RobertJenrick,100.0
Craig4CardiffN,81.818184
backborwick,40.0
JWoodcockMP,40.0
DAlexanderMP,66.66667
DerekThomas2015,50.0
WSW_Labour,100.0
YasminQureshiMP,75.0
TristramHuntMP,9.9009905
nsoamesmp,80.0
BorisJohnson,50.0
JohnGlenMP,100.0
DougChapmanSNP,67.08861
StewartHosieMP,45.16129
Richard4Watford,100.0
julianhuppert,97.74436
Thomas_Docherty,100.0
Michael_Ellis1,100.0
iainastewart,100.0
matthancockmp,100.0
angelasmithmp,87.5
kirstenoswald,78.26087
kevinhollinrake,25.0
HelenGoodmanMP,60.000004
GuyOpperman,45.454548
JohnHealey_MP,100.0
DavidWardMP,0.0
ChrisLawSNP,82.35294
DavidLammy,42.857143
PhilBoswellSNP,61.11111
PennyMordauntMP,100.0
StephenTwigg,83.33333
conservatives,NaN
ed_radio,NaN
RichardlyleSnp,NaN
theSNP,NaN
NicolaSturgeon,NaN
LesothoComTeam,NaN
PeoplesNHSScot,NaN
osp_2015,NaN
batchelorshow,NaN
BoringOleFart,NaN
lewisritchieSNP,NaN
LordAshcroft,NaN
Rosiecosy,NaN
GwynneCllr,NaN
SNP_NE_Fife,NaN
SwitzerlandFash,NaN
Team2015,NaN
JoeFitzSNP,NaN
snpkinross,NaN
ValeofLevenSNP,NaN
clydebank_snp,NaN
DumbartonSNP,NaN
Carol4GlaNW,NaN
Maryhill_SNP,NaN
i_dee51,NaN
GlasgowMSP,NaN
AlynSmithMEP,NaN
RutherglenSNP,NaN
MgtFerrierSNP,NaN
DanJukes17,NaN
LondonLabour,NaN
EmmaSNPHarper,NaN
lostjimmy,NaN
the,NaN
calumrkerr,NaN
EdinSWSNP,NaN
EdinburghWfi,NaN
scottishlabour,NaN
mshafiquk,NaN
ClrLeighDrennan,NaN
The_Proclaimers,NaN
Amy__Macdonald,NaN
LabourSJ,NaN
InverclydeCLP,NaN
TootingLabour,NaN
joanwalley1,NaN
DailyMirror,NaN
VoiceOfGen1,NaN
Kenny4PartickW,NaN
otherchrises,NaN
FraserNelson,NaN
apmcfadyen,NaN
EastLothianSNP,NaN
live_life_safe,NaN
SusaninLangside,NaN
gregmoodie,NaN
Steveredwolf,NaN
birdman1066,NaN
50for15,NaN
AndraFaeNairn,NaN
dscott_aberdeen,NaN
susan_bell1212,NaN
SNPDunblane,NaN
lag36,NaN
EdwardCrouchUK,NaN
GCC_SNP,NaN
Jen4Indy,NaN
KeepStJoes,NaN
lauramarsh70,NaN
Tameside_Labour,NaN
LabourNorthWest,NaN
Lynne_Stott,NaN
GwynnePup,NaN
ScotNational,NaN
paulwaugh,NaN
Examiner,NaN
BBCLeeds,NaN
AngusMacNeilMP,NaN
snpenl,NaN
billybragg,NaN
LondonWelshCCLL,NaN
ChristineCarer,NaN
JohnSwinney,NaN
ferryoons,NaN
MagickmikeMike,NaN
barkinglabour,NaN
lbbdcouncil,NaN
eastwoodsnp222,NaN
mercurytheatre,NaN
Shettleston_SNP,NaN
HumzaYousaf,NaN
AbdnNorthKirsty,NaN
ShefLabStudents,NaN
GeorgeWParker,NaN
BBCRadio4,NaN
DefenceHQ,NaN
theSNP#voteSNP,NaN
LadyM_McManus,NaN
missjuliewooly,NaN
NThomasSymonds,NaN
traceymacleod1,NaN
Telegraph,NaN
EDI_Airport,NaN
crowdfunderuk,NaN
naughtiej,NaN
inverkev,NaN
trekkie101,NaN
sarahsackman,NaN
SarahOwen_,NaN
dazeythinker,NaN
akmacg,NaN
sacha_mbe,NaN
JoanMcAlpine,NaN
AileenMcLeodMSP,NaN
sheffieldlive,NaN
NATO,NaN
LeftFootFwd,NaN
LibbyWienerITV,NaN
itvnews,NaN
lesleyriddoch,NaN
imrichardmorris,NaN
EstuaryTV,NaN
AmnestyUK,NaN
nhsbill2015,NaN
womensaid,NaN
Girlguiding,NaN
GlasgowSouthSNP,NaN
gusna11,NaN
R4wli,NaN
flipsidefunny,NaN
lukedcoffey,NaN
sammorganmoore,NaN
DarrenHall2015,NaN
TimHarford,NaN
MorayMP,NaN
ScotTories,NaN
RuthDavidsonMSP,NaN
ObiWanMacJock,NaN
InvernessSNP,NaN
ScotForUK,NaN
CassiltounHA,NaN
eveningchron,NaN
davemckay76,NaN
pressjournal,NaN
LondonLovesBiz,NaN
unisontweets,NaN
electprentis,NaN
AJABurnett,NaN
GunnPolitics,NaN
SuthSNP,NaN
Palayo,NaN
WomenForIndy,NaN
LibDems,NaN
theSNPs,NaN
RossThomsonTory,NaN
SenAbnorth,NaN
chepstowschool,NaN
ThunderclapIt,NaN
youngvotersuk,NaN
MayorofLondon,NaN
DeputyMayorTH,NaN
UKParliament,NaN
GPMcGregor,NaN
ThurrockPolly,NaN
thurrocklabour,NaN
UKLabour,NaN
HighlandLibDems,NaN
KeithBrownMSP,NaN
AndyscafeNQY,NaN
EastLothianCLP,NaN
CateGeorge69,NaN
clatchardcraig,NaN
Conorpope,NaN
LabourList,NaN
EilidhWhitefords,NaN
SNPEdinForth,NaN
SnpLochaber,NaN
Manresapoint,NaN
StigAbell,NaN
LBC,NaN
UKLabours,NaN
mrskerryw,NaN
JaynePDunn,NaN
KarenRowling,NaN
genrentuk,NaN
tara6171,NaN
RowanMoore,NaN
BBCWestminHour,NaN
carolynquinncq,NaN
BBCSheffield,NaN
NMcCiavelli,NaN
lara_norris,NaN
Jessica_Asato,NaN
Daily_Record,NaN
NaeFear,NaN
elcourier,NaN
Blisscharity,NaN
Parlez_me_nTory,NaN
Independent,NaN
CAMRA_Officials,NaN
shelaghfogarty,NaN
whipper_snap,NaN
Lawyersforyes,NaN
BBCWorldTonight,NaN
saltervilla,NaN
B31Voices,NaN
Bret4Northfield,NaN
alzheimerssoc,NaN
ClydesdAileen,NaN
adamfiddle,NaN
jockulla,NaN
NapierHamish,NaN
LoveQueensferry,NaN
CllrNormanWork,NaN
ganbowling,NaN
youtube,NaN
unionstogether,NaN
OwenJones84,NaN
Palomafaith,NaN
MirrorPolitics,NaN
PartickFeargal,NaN
uochester,NaN
ruthyie,NaN
Spetmologer,NaN
IslingtonSouth,NaN
tomclearwood,NaN
BWV2,NaN
DuineEileAmhain,NaN
GlenthornePSHE,NaN
BBCMarkMardell,NaN
the_tpa,NaN
iealondon,NaN
isaby,NaN
MarkJLittlewood,NaN
J_Bloodworth,NaN
RuPaul,NaN
pinknews,NaN
38_degrees,NaN
ChrisCr999,NaN
GdnVoluntary,NaN
RuglenReformer,NaN
olaygazeteuk,NaN
MarcoBiagiMSP,NaN
EdinCentralSNP,NaN
theabbeyschool,NaN
misterhsk,NaN
EdinburghSNP,NaN
Alibroon1,NaN
jimijoflynn,NaN
dmross63,NaN
MackaySNP,NaN
BasGazette,NaN
MacKenziePeterR,NaN
HighlandSNP,NaN
YesHighland,NaN
JamesAmcvean,NaN
AlexanderEmbo,NaN
Ivan_McKee,NaN
ruth_wishart,NaN
MarrShow,NaN
Tricia_td,NaN
Radio5live,NaN
shirleyjseaton,NaN
Plaid_Cymru,NaN
SandraWhiteSNP,NaN
WingsScotland,NaN
Fankledoose,NaN
IainDale,NaN
dan4barnsley,NaN
RSylvesterTimes,NaN
AlanJPatterson,NaN
mylifemysay,NaN
Channel4,NaN
twitter,NaN
HS2Parliament,NaN
BradfordCollege,NaN
ikonmusic1,NaN
LordAshcrofts,NaN
vincemaple,NaN
naushabahkhan,NaN
cllrtrisosborne,NaN
Katy_McCloskey,NaN
BBCScotlandNews,NaN
SaffronKim,NaN
GavinJuniper,NaN
CamdenLabour,NaN
bear_ger,NaN
sdailey87,NaN
AnndraMoireach,NaN
PRSD,NaN
TorbayCA,NaN
NickPetre,NaN
Purna_Sen,NaN
NottinghamCitz,NaN
RoyalNottingham,NaN
CitizensUK,NaN
CommonsIDC,NaN
malcolmbruce,NaN
Dazpower,NaN
yeskelty,NaN
Radical_Indy,NaN
demTVscot,NaN
SNPwindaes,NaN
PenarthTimes,NaN
Jas_Athwal,NaN
GlasgowSNP,NaN
greenwichlabours,NaN
charlton_house,NaN
HoughtonWeavers,NaN
ed_milliband,NaN
ITVCentral,NaN
GarryPatrick1,NaN
LikeYourFitness,NaN
SaintsRugby,NaN
UNISONWales,NaN
LouiseBaldock,NaN
val_hudson,NaN
MDUK_News,NaN
janemum1,NaN
gordon_tony,NaN
DPJHodges,NaN
hudpolitics,NaN
huddersfielduni,NaN
SwindonAdvocacy,NaN
sallymiranda,NaN
cllrgsimpson,NaN
GlenysThornton,NaN
williecoffeysnp,NaN
guardiancultureâ€™s,NaN
DerekMackayMSP,NaN
jesuisELP,NaN
LabourCfS,NaN
wheatsheafTbec,NaN
eharveyART,NaN
julie4nw,NaN
akhanmep,NaN
amanjit,NaN
MrJohnNicolsons,NaN
SNPKelvin,NaN
rochellemonte,NaN
theJeremyVine,NaN
JM_Wentworth,NaN
getreading,NaN
SinnFeinElectio,NaN
Uma_Kumaran,NaN
Wrexham_AFC,NaN
Evins,NaN
gov,NaN
DanusSkene,NaN
bbc5live,NaN
StephenNolan,NaN
brianmcgui,NaN
ConHomeHeres,NaN
